pathway	pval	padj	log2err	ES	NES	size	leadingEdge
KEGG_CHEMOKINE_SIGNALING_PATHWAY	2.74157812065795e-15	1.27483382610595e-13	1.00731795687447	0.472549584876587	2.59043149852074	183	CXCL13;CXCL9;CCL18;CXCL10;CCL4;CCL3;CCL5;CXCL11;CCL8;CCL3L3;CCL2;XCL1;PAK1;XCL2;CXCR3;CXCR6;STAT1;CXCL1;CCR7;VAV1;CCL7;CCR5;CCL13;ARRB2;TIAM2;GNB4;LYN;RAC2;GRB2;RAP1A;CXCR4;CCL19;CXCL16;HCK;CCL21;JAK2;GNAI2;NCF1;ITK;GRK6;CX3CL1;CCR2;ADCY7;GNG10;CSK;ADCY3;RASGRP2;IKBKG;GNGT2
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	1.03865083792871e-08	1.07327253252633e-07	0.747739663149885	0.573824615812335	2.57141140062384	60	CCL5;CCL8;CCL2;BIRC3;CASP1;IL18;IL1B;CXCL1;CASP5;PSTPIP1;CCL7;RIPK2;CCL13;TNF;CARD9
KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	4.48199664574942e-16	4.16825688054696e-14	1.02766987054358	0.432084960581613	2.47711703445122	255	CXCL13;CXCL9;CCL18;CXCL10;CCL4;CCL3;CCL5;CXCL11;CCL8;CCL3L3;CD27;IL21R;CCL2;IL2RB;LTB;XCL1;XCL2;TNFSF13B;CXCR3;IL18;CXCR6;IL1B;IFNG;TNFRSF17;CXCL1;EGFR;IL15;CCR7;TNFSF13;TNFSF14;PLEKHO2;CD40;TNFSF4;CCL7;CCR5;TNFSF10;TNFRSF8;IFNGR1;CCL13;FASLG;TNFRSF4;TNF;IL2RG;IL10RA;OSM;TNFRSF18;CXCR4;CCL19;TNFRSF12A;FAS;IL7;CXCL16;TNFRSF21;IL22RA2;CCL21;CSF1R;CX3CL1;CCR2;TNFRSF9;IL15RA;RELT;TNFRSF11B;TGFB1;OSMR;TNFRSF6B;IL18RAP;CD70
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	8.43323943210516e-09	9.22695608453859e-08	0.747739663149885	0.478686966523498	2.43093155608742	106	CD3D;LCK;PDCD1;ICOS;CD247;PAK1;CD3G;CD8A;IFNG;VAV1;LCP2;ZAP70;TNF;NCK1;GRB2;CD8B;FOS;CD4;PTPN6;ITK;NFKBIE;LAT;IKBKG;JUN;MAP2K2;PTPRC;CD28;PIK3CG;MAP3K7;MAPK1
KEGG_VIRAL_MYOCARDITIS	1.34987087357826e-07	1.19559991659789e-06	0.690132458796796	0.523500192893976	2.42370001816975	68	HLA-DRB5;HLA-DQA2;HLA-DRB1;HLA-DRA;HLA-DMA;ICAM1;HLA-DPA1;HLA-F;HLA-DQA1;HLA-DQB1;HLA-DPB1;HLA-A;HLA-E;CD40;HLA-C;HLA-B;BID;RAC2;HLA-DOB;ITGB2;HLA-DMB;EIF4G1;HLA-DOA;ACTB;EIF4G2;ACTG1;MYH9;PRF1;CD28
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	9.56006619704083e-07	7.73118396804172e-06	0.643551836150722	0.547969307570979	2.41614762583801	54	ARPC1B;TUBA4A;EZR;HCLS1;TUBA3C;TUBB;TUBA1A;NCK1;LY96;TUBA3D;TUBA1C;CD14;ARPC5L;TUBB6;ARPC5;ARPC2;ARPC4;ACTB;YWHAQ;ARPC1A;ACTG1;ITGB1
KEGG_DNA_REPLICATION	8.28605269676507e-06	5.92771462153193e-05	0.593325476396405	0.588055806287324	2.37970840968865	36	MCM5;RFC4;MCM6;MCM2;FEN1;RNASEH2B;POLD3;POLA2;RNASEH2A;POLE3;MCM7;RNASEH1;RFC2;POLE2;RFC5;MCM3;RPA2;PRIM2;PCNA;DNA2;MCM4
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	6.0051083339228e-08	5.58475075054821e-07	0.704975715167238	0.499415115410119	2.35956614736814	75	CD79A;LILRB3;VAV1;DAPP1;CD19;LYN;CD79B;INPP5D;RAC2;GRB2;FOS;SYK;IFITM1;CD81;FCGR2B;PTPN6;NFKBIE;BLNK;CD72;PLCG2;IKBKG;BTK;JUN;MAP2K2;PIK3CG;MAPK1;GSK3B;PRKCB;PIK3R3;RAF1;PPP3CA;MAP2K1
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	1.66791664624095e-05	0.00011079732007172	0.575610261071129	0.526964702561069	2.28180021914579	47	CXCL10;CCL4;CCL5;CASP1;IL18;IL1B;AIM2
KEGG_CELL_CYCLE	5.35984521545995e-08	5.24700636881868e-07	0.719512826338911	0.433826456218211	2.28129679802722	123	CDKN2A;CDK1;MCM5;CDC20;CCNE1;TTK;CDC45;MCM6;CCNB2;MCM2;GADD45A;MAD2L1;CDKN2C;CCNA2;BUB1;CCNB1;CHEK1;E2F1;CDC7;SFN;E2F3;PTTG2;YWHAH;MCM7;SKP2;ORC6;TGFB1;PTTG1;YWHAQ;CDC26;TFDP2;WEE1;BUB1B;CDC25B;PLK1;RBX1;MCM3;MAD2L2;ANAPC11;CDC25C;ATR;TGFB2;CDK4;GSK3B;PCNA;ORC3;CDKN1C
KEGG_HEMATOPOIETIC_CELL_LINEAGE	6.67736854125501e-07	5.64541158487924e-06	0.659444398037935	0.467100446103404	2.25986922273676	84	HLA-DRB5;CD2;CD38;CD3D;HLA-DRB1;HLA-DRA;TFRC;CD3G;CD8A;IL1B;CD19;CD37;CD44;TNF;CD14;CD8B;CD4;IL7;CD5;CSF1R
KEGG_STEROID_BIOSYNTHESIS	0.000482806301349638	0.00289683780809783	0.49849310876659	0.652382198593042	2.15302621017837	17	FDFT1;DHCR7;MSMO1;DHCR24;LIPA;EBP;NSDHL;SQLE;SOAT1;LSS;CYP51A1
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	2.58893377851792e-06	2.00642367835139e-05	0.627256739718528	0.437285542461906	2.12646640253261	89	ARPC1B;PAK1;CFL1;VAV1;FCGR3A;PLA2G4A;MARCKS;LYN;INPP5D;RAC2;ARPC5L;SYK;ARPC5;HCK;ARPC2;FCGR2B;NCF1;LAT;ARPC4;FCGR2A;PLCG2;DNM2;ARPC1A;RPS6KB2;PTPRC;PIK3CG;MAPK1;PLD1;VASP;PRKCB;PIK3R3;DOCK2;RAF1
KEGG_GLUTATHIONE_METABOLISM	8.2179766700433e-05	0.000527084020906225	0.538434096309916	0.476671409356652	2.05913500894273	50	IDH2;GSTA5;ODC1;GSTP1;GSTA2;GPX1;RRM2;GGT1;GSTA1;GSTO1;LAP3;MGST1;TXNDC12;SRM;MGST3;IDH1;PGD;GGT5;GSR;SMS
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	3.63396480098622e-06	2.70366981193375e-05	0.627256739718528	0.390163917011128	2.02056369042127	111	ICAM1;NCF2;VCAM1;CYBB;MSN;VAV1;EZR;CD99;MYL9;ACTN1;CLDN7;RAC2;MYL12A;RAP1A;CXCR4;NCF4;VCL;ITGB2;GNAI2;NCF1;ITK;MMP9;CYBA;ACTN2;SIPA1;CLDN10;ACTB;PLCG2;MYL12B;ACTG1;ITGAM;ITGB1
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.000360331752704061	0.00223405686676518	0.49849310876659	0.480352617236618	1.98615355125807	42	CHIT1;GFPT2;PGM1;GALK1;NAGK;UGP2;NPL;GMPPB;UXS1;PMM1;UAP1;HEXA;GMDS;NANS;HK3;HEXB;RENBP;GALK2;CYB5R3;PGM3
KEGG_LYSOSOME	9.13210341344494e-06	6.29100457370651e-05	0.593325476396405	0.378426612355056	1.95446465241096	120	LAMP3;LAPTM5;CTSV;CTSC;CD68;PSAP;CTSZ;CTSL;ACP5;CTSB;CTSS;CTSD;TCIRG1;DNASE2;LIPA;CTSW;NAPSA;CTSK;AGA;NPC2;CTSA;CTSH;MAN2B1;GLA;HEXA;LAPTM4B;LGMN;TPP1;HEXB;AP1B1;NPC1;GUSB;ATP6V0D1;IGF2R;PLA2G15;AP1M1;ATP6V0A2;CD164;GM2A;ARSB
KEGG_PROTEIN_EXPORT	0.0034703654520361	0.0174456209210463	0.431707695803346	0.527419743974648	1.85164877899922	22	SEC61G;SPCS3;SPCS2;SEC11C;IMMP1L;SEC61A1;SRPRB;SEC61B;SEC11A;SRP68
KEGG_P53_SIGNALING_PATHWAY	0.000697074414896308	0.00405174503658479	0.477270815362862	0.399979135075883	1.83568776412226	65	CDKN2A;CDK1;GTSE1;CCNE1;STEAP3;CCNB2;TP53I3;RRM2;GADD45A;BID;CCNB1;FAS;CHEK1;CD82;SFN;PMAIP1;DDB2;BAX;ATR;SERPINB5;RCHY1;CDK4;CASP3
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.00968350347317641	0.0400251476891292	0.380730400722792	0.572382349492369	1.81618000633013	15	FDPS;ACAT2;IDI1;MVD;HMGCS1;PDSS2;PDSS1;PMVK;MVK;HMGCR
KEGG_TRYPTOPHAN_METABOLISM	0.00918535158041642	0.0388289862263058	0.380730400722792	0.420235449187744	1.71322259466573	39	IDO1;TDO2;IL4I1;ACAT2;MAOB;ALDH1B1;KYNU;ALDH2
KEGG_PRION_DISEASES	0.0068412027923133	0.0310357004724457	0.407017918923954	0.423584938289274	1.686519423459	35	CCL5;C1QA;C1QB;C1QC;IL1B;STIP1;BAX;MAP2K2;MAPK1;PRKX;SOD1;PRNP
KEGG_PARKINSONS_DISEASE	0.00199565079143876	0.0109173837414003	0.431707695803346	0.333506125786617	1.6849289798776	97	UBE2L6;COX6A2;SLC25A5;SDHD;UQCRFS1;NDUFS8;SDHB;HTRA2;COX7A2;COX8A;NDUFS3;LRRK2;NDUFV1;NDUFS1;NDUFA9;COX6B1;UQCRC1;NDUFC2;COX7A2L;UBE2J1;UBE2G1;UQCRH;SDHA;CASP3;NDUFS5;NDUFB5;NDUFB4;COX5A;NDUFAB1;NDUFS2;UBE2L3;COX7B2;NDUFA8;NDUFA6;SDHC;NDUFS7;NDUFB8;NDUFA3;NDUFV3;CASP9;UQCR10;UBA1;NDUFB7;UBB;NDUFB9;COX5B;NDUFV2;COX4I1;UBA7;VDAC3;SLC25A6;PARK7;VDAC2;NDUFA1
KEGG_OXIDATIVE_PHOSPHORYLATION	0.00238870531226414	0.0126393507835049	0.431707695803346	0.324148649024715	1.62723306847521	99	PPA1;TCIRG1;COX6A2;NDUFA11;ATP6V1E1;SDHD;UQCRFS1;NDUFS8;SDHB;COX7A2;LHPP;COX8A;NDUFS3;ATP6V1B2;NDUFV1;NDUFS1;NDUFA9;COX6B1;ATP6V0D1;UQCRC1;NDUFC2;COX7A2L;UQCRH;ATP6V0A2;SDHA;NDUFS5;NDUFB5;NDUFB4;COX5A;NDUFAB1;NDUFS2;COX7B2;NDUFA8;NDUFA6;SDHC;NDUFS7;ATP6V0E1;NDUFB8;NDUFA3;NDUFV3;UQCR10;NDUFB7;NDUFB9;COX5B;NDUFV2;COX4I1
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	0.00387536930786253	0.0189689129279587	0.431707695803346	0.350388819893276	1.62222937196473	68	SERPINA1;C1QA;C1QB;C1QC;CFB;C3;PLAU;PLAUR;C1S;A2M;FGG;SERPING1;C2;C1R;C3AR1
KEGG_APOPTOSIS	0.00658802354614165	0.0306343094895587	0.407017918923954	0.321172370884811	1.55988036301906	86	BIRC3;IL1B;ENDOD1;TNFSF10;FASLG;TNF;BID;FAS;BAD;IKBKG;IRAK1;BAX;PIK3CG;BIRC2;PRKX;CASP3;CAPN2;TRADD;CAPN1;PIK3R3;CFLAR;DFFA;PPP3CA;CASP10;MYD88;ENDOG;TNFRSF10A;IL1RAP;CASP9;NFKB1
KEGG_RIBOSOME	0.00762976414124956	0.0330031658202888	0.407017918923954	0.313337903215555	1.53503159058945	87	RPL22L1;RPS27L;UBA52;RPL10L;RPL18A;RPL35A;FAU;RPL15;RPS10;RPL35;RPS21;RPS3;MRPL13;RPL17;RPS19;RPS16;RPSA;RPS7;RPL4;RPL24;RPS12;RPS11;RPS27A;RPL27;RPL32;RPS27;RPL7;RPS13;RPS17;RPL10;RPL39;RPS18;RPS5;RPL21;RPL12;RPL10A;RPLP0;RPS25;RPS3A;RPS28;RPL3
KEGG_GALACTOSE_METABOLISM	0.044048149962929	0.14385150812065	0.321775918075361	0.422817072338491	1.51618420978827	24	PFKP;PGM1;GALK1;PFKL;UGP2;GLA;AKR1B1;HK3;GALK2;GLB1;B4GALT2
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.0111821671413765	0.044252831665873	0.380730400722792	0.32562656015347	1.49731683646838	66	CCL5;PAK1;CXCL1;EGFR;LYN;TCIRG1;CSK;PLCG2;ADAM10;ATP6V1E1;IKBKG;ATP6V1B2;JUN;ADAM17;ATP6V0D1;ATP6V0A2;CASP3
KEGG_SPLICEOSOME	0.00538390232703049	0.0256770726366069	0.407017918923954	0.285125172746148	1.47285689669485	121	TXNL4A;SNRPD1;ALYREF;SNRPG;SF3A2;SF3B2;SF3B5;MAGOH;SF3A3;LSM3;LSM4;SNRPA1;CWC15;PRPF6;SNRPB;SNRNP27;LSM6;BUD31;HSPA8;PRPF8;SRSF9;DDX5;SNRPD3;PRPF3;LSM2;SNRPA;SRSF2;TRA2B;PQBP1;CCDC12;ISY1;PRPF31;U2AF1;LSM5;PRPF38A;SMNDC1;LSM7;PRPF19;PPIL1;PRPF4;SART1
KEGG_BASE_EXCISION_REPAIR	0.0696728365291737	0.204716981132075	0.287805130535564	0.369623357276204	1.46220329369222	33	FEN1;POLD3;POLE3;POLE2;MBD4;PCNA;APEX2;NEIL3;HMGB1;PARP2;XRCC1;OGG1;POLE4
KEGG_BLADDER_CANCER	0.0310679570903929	0.111127692669482	0.352487857583619	0.356224199890354	1.45686095649841	40	MMP1;CDKN2A;EGFR;E2F1;E2F3;MMP9;TYMP
KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.0604542636927506	0.184335951587731	0.321775918075361	0.385827822377502	1.43917296476998	26	PFKP;PGM1;PFKL;PRPS1;PGD;RPE;TALDO1;PRPS1L1;PRPS2;DERA;GPI;TKT
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.0350410077972872	0.1206968046351	0.321775918075361	0.410966195593568	1.41968518948668	20	FADS2;FADS1;ACOT7;ELOVL5;HSD17B12;SCD
KEGG_ALZHEIMERS_DISEASE	0.0127417698523714	0.0493743581779391	0.380730400722792	0.259559671648623	1.38517112814925	143	IL1B;TNF;BID;FAS;APOE;HSD17B10;COX6A2;BAD;ADAM10;SDHD;UQCRFS1;NDUFS8;SDHB;COX7A2;COX8A;NDUFS3;NDUFV1;GAPDH;NDUFS1;NDUFA9;ITPR3;ADAM17;COX6B1;UQCRC1;PSENEN;NDUFC2;CALML5;MAPK1;COX7A2L;CALM3;UQCRH;SDHA;CALML3;CASP3;NDUFS5;CAPN2;NDUFB5;GSK3B;NDUFB4;COX5A;NDUFAB1;APP;CAPN1;NDUFS2;IDE;COX7B2;NDUFA8;NAE1;PPP3CA;NDUFA6;SDHC;NDUFS7;NDUFB8;NDUFA3;GRIN2D;NDUFV3;CASP9;UQCR10
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.0144780655589707	0.0549575549789499	0.380730400722792	0.24050644890031	1.34587769919076	209	ARPC1B;PAK1;CFL1;MSN;EGFR;VAV1;EZR;MYL9;PFN1;TIAM2;ACTN1;ITGB7;CD14;RAC2;MYL12A;ARPC5L;VCL;TMSB4X;PPP1CA;ARPC5;ARPC2;ITGB2;MYLK;IQGAP3;PFN2;ARPC4;RRAS;BRK1;NCKAP1L;ACTN2;CSK;ACTB;ARPC1A;MYL12B;ACTG1;ITGAM;MYH9;ITGB1;ITGAX;MAP2K2;ITGAE;FN1;PIK3CG;RDX;DIAPH3;PPP1CB
KEGG_OOCYTE_MEIOSIS	0.0432283645646969	0.14385150812065	0.321775918075361	0.260596724266336	1.33263223183933	109	CDK1;CDC20;CCNE1;FBXO5;CCNB2;AURKA;MAD2L1;BUB1;CCNB1;PPP1CA;RPS6KA3;PTTG2;YWHAH;ADCY7;ADCY3;PTTG1;YWHAQ;CDC26;ITPR3;PLK1;RBX1;MAD2L2;PPP2R5B;PPP1CB;ANAPC11;CDC25C;STAG3;CALML5;MAPK1;CALM3;PRKX;CALML3;PPP1CC;ANAPC10;PPP3CA;PPP2CB;MAP2K1;RPS6KA1
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.146341463414634	0.358151476251605	0.219250346703755	0.361732654862053	1.29714095136528	24	CD38;QPRT;PNP;NNMT;NAMPT
KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.105263157894737	0.287925696594427	0.282013350011725	0.308260060333162	1.27922045218052	43	RFC4;POLD3;POLE3;RFC2;POLE2;DDB2;RFC5;RBX1;GTF2H1;RPA2;ERCC1;PCNA;CETN2;CUL4B;POLE4;CDK7;ERCC2;RAD23A;POLD1;GTF2H4
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.18960244648318	0.419833988641328	0.178219874951973	0.398091047839131	1.26315041409935	15	ST6GALNAC5;HEXA;HEXB;SLC33A1;B3GALT4;GLB1;ST6GALNAC4;ST3GAL5
KEGG_MISMATCH_REPAIR	0.150684931506849	0.360914760914761	0.213927855492356	0.356609690498128	1.25600240806112	23	RFC4;POLD3;MSH2;RFC2;RFC5;EXO1;RPA2;MSH6;PCNA
KEGG_PPAR_SIGNALING_PATHWAY	0.120772946859903	0.320910973084886	0.287857117255149	0.269226867594034	1.24646594736136	68	MMP1;FADS2;NR1H3;CYP27A1;ACSL1;FABP7;DBI;FABP6;ACSL5;ACADM;PLTP;ME1;SCD;ILK;OLR1;ACSL6
KEGG_CITRATE_CYCLE_TCA_CYCLE	0.212230215827338	0.443537304987471	0.183023938384487	0.317906242667261	1.22733342872172	30	IDH2;FH;IDH1;SDHD;SDHB;IDH3G;MDH1;SDHA;SUCLG1;SDHC;PDHA1;PCK2
KEGG_PYRIMIDINE_METABOLISM	0.151351351351351	0.360914760914761	0.271288554688953	0.244568517323033	1.22010681487251	94	TK1;RRM2;PNP;POLD3;POLA2;UCK2;POLE3;UPP1;DCK;TYMS;TYMP;UMPS;POLE2;POLR2I;POLR2G;NME2;RRM1;POLR2H;POLR3GL;PRIM2;DTYMK;UCK1;CAD
KEGG_N_GLYCAN_BIOSYNTHESIS	0.17004048582996	0.390463337831759	0.219250346703755	0.280752010444602	1.20523297852204	46	ST6GAL1;DPM1;MGAT4A;RPN1;ALG3;MGAT1;ALG6;DDOST;ALG8;MOGS;MAN2A1;MGAT2;B4GALT3;B4GALT2;RPN2;ALG14;GANAB;MGAT4B;ALG5;MAN1B1;MGAT3;DPAGT1;STT3A
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.177083333333333	0.39683734939759	0.245041785430996	0.253915663653702	1.20393248986721	76	FCER1G;VAV1;PLA2G4A;LCP2;TNF;LYN;INPP5D;RAC2;GRB2;SYK;LAT;PLCG2;BTK;MAP2K2;PIK3CG;MAPK1
KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.257879656160458	0.488999584889996	0.14551614609036	0.447833501174342	1.1875078065858	9	ALDH1B1;ALDH2;YOD1;ECHS1
KEGG_ARGININE_AND_PROLINE_METABOLISM	0.209401709401709	0.443537304987471	0.20207170902116	0.271620863613031	1.18482552815086	51	ODC1;MAOB;SAT1;ALDH1B1;LAP3;ASS1;AMD1;ALDH2;SRM;ARG2;ASL;NAGS;GOT1;SMS;OAT;P4HA1;ALDH18A1;PYCR1;CKMT1A
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.236749116607774	0.480978260869565	0.170932335370056	0.297472817421827	1.17428839644127	32	PFKP;PFKL;GMPPB;AKR1B10;MTMR2;PMM1;GMDS;AKR1B1;HK3
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	0.250871080139373	0.48357079423916	0.16440575583821	0.324564268386762	1.16385844135341	24	B3GNT3;FUT3;B3GNT5;B3GNT2;B4GALT4;FUT7;B4GALT3;B4GALT2;ST3GAL6
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.210526315789474	0.443537304987471	0.195789002148949	0.279244021082661	1.1588094238741	43	IL4I1;ACAT2;ALDH1B1;MCCC1;HMGCS1;ALDH2;HSD17B10;ACADM;PCCB
