pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_IL2_STAT5_SIGNALING	1.68704513703596e-05	6.02516120369987e-05	0.575610261071129	0.413156393542428	1.75482543272106	194	CXCL10;S100A1;CCNE1;GLIPR2;CD79B;IRF4;LTB;GBP4;ICOS;TNFRSF21;SELL;IL2RB;SOCS1;IL1R2;NOP2;NFIL3;ODC1;BATF3;TNFRSF8;UCK2;PIM1;CD48;CTLA4;TRAF1;IL10RA;PNP;IL2RA;TNFRSF4;NDRG1;RRAGD;CD83;IRF6;IRF8;TNFRSF9;EOMES;GALM;SLC1A5;DCPS;ITGA6;TTC39B;COCH;TNFRSF1B;TGM2;CST7;CCND2;IL13;CD44;PDCD2L;CDC42SE2;ETV4;RABGAP1L;CAPG;PUS1;IL3RA;ADAM19;LRRC8C;IFNGR1;FLT3LG;PLSCR1;MYC;PRNP
HALLMARK_MTORC1_SIGNALING	3.16087305176417e-05	0.000105362435058806	0.557332238758646	0.406793552340697	1.72780013252075	194	PHGDH;PSAT1;DAPP1;CORO1A;FADS2;MCM2;IFRD1;NFIL3;PDK1;DDIT4;MCM4;CFP;BUB1;IFI30;ASNS;MAP2K3;STARD4;GLRX;CDC25A;SLA;NUP205;CTSC;TES;PNP;CXCR4;SSR1;ENO1;PLK1;RPN1;PSMC4;SLC7A5;NFKBIB;SLC1A5;UCHL5;GAPDH;PGM1;ACTR3;PITPNB;M6PR;DHCR7;TPI1;VLDLR;EEF1E1;MTHFD2;PSMG1;ABCF2;LGMN;ARPC5L;PSMC2;HMBS;AURKA;SRD5A1;PNO1;TUBA4A;POLR3G;UNG;CALR;GMPS;HMGCS1;SDF2L1;NFYC;YKT6;HSP90B1;CCT6A;SKAP2;MLLT11;FGL2;RPA1;SHMT2;FADS1;HPRT1;GOT1;PPA1;PSME3;EGLN3;ITGB2;ACLY;GSK3B;PSMA4;SLC2A1
HALLMARK_MYC_TARGETS_V2	0.00390036059779807	0.00975090149449518	0.431707695803346	0.485856880569737	1.70703112093754	57	NOP2;MCM4;DUSP2;MCM5;BYSL;PLK1;SRM;RCL1;MYBBP1A;MPHOSPH10;PUS1;PPRC1;MYC;GRWD1;WDR74;UNG;TFB2M;MRTO4;PLK4;PPAN;DDX18;EXOSC5;NOP56;SUPV3L1;MAP3K6;NDUFAF4;UTP20;NOP16;CDK4;PES1;RRP9;HSPD1;LAS1L;NOC4L;NOLC1;TCOF1
HALLMARK_MITOTIC_SPINDLE	0.000239388769308575	0.000704084615613456	0.518848077743792	0.381596136051248	1.63489113283203	197	KIF2C;NDC80;TTK;BUB1;ANLN;GEMIN4;FSCN1;CENPF;TPX2;CEP72;MID1;NCK1;CENPE;KIF1B;PLK1;NCK2;KIF4A;KIF11;PIF1;ARHGEF2;CDK1;KIF15;CEP192;NEK2;INCENP;DLGAP5;EPB41L2;TOP2A;SUN2;ARHGAP27;CCNB2;CDC42EP1;ECT2;ACTN4;NET1;DOCK2;BIN1;LMNB1;CEP57;RALBP1;BIRC5;ARHGEF3;PAFAH1B1;AURKA;KNTC1;RASAL2;TUBD1;KATNA1;TUBA4A;CDC42EP4;GSN;SORBS2;KIF23;NOTCH2;CENPJ;SMC3;HOOK3;CSNK1D;KIF20B;CKAP5;RHOF;CNTROB;ABI1;SMC4;PLEKHG2;SAC3D1;FLNA;PRC1;DLG1;RASA2
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0117185841652653	0.025475182967968	0.380730400722792	0.387469162808255	1.51131838769503	106	PSAT1;CCL2;CKS1B;DDIT4;CEBPG;GEMIN4;CEBPB;ASNS;VEGFA;PDIA5;SSR1;SLC7A5;NABP1;HYOU1;TUBB2A;SPCS3;KDELR3;MTHFD2;CXXC1;HERPUD1;SRPRB;EIF4G1;TATDN2;NFYA;PDIA6;CALR;ATF4;EIF4A1;HSP90B1;POP4;DKC1;PREB;ALDH18A1;EXOSC5;FUS;EXOSC10;NOP56;DNAJB9
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.0137119365088592	0.0263691086708831	0.380730400722792	0.371210144635227	1.44470151188249	104	LCK;DAPP1;FASLG;PDK1;PRKCB;IL2RG;PFN1;MAP2K3;NCK1;SLA;MYD88;CXCR4;CDK1;MAPK1;NFKBIB;MAP2K6;E2F1;ACTR3;RAF1;CSNK2B;NGF;ARF1;NOD1;MKNK1;RPS6KA3;MAP3K7;SFN;CALR;HSP90B1;GNGT1
HALLMARK_KRAS_SIGNALING_UP	0.00475444693065957	0.0113201117396656	0.407017918923954	0.338027736764	1.43838541223033	191	CXCL10;KCNN4;ADAMDEC1;HSD11B1;MPZL2;LCP1;GPRC5B;MMP9;SLPI;SOX9;IL7R;BIRC3;TMEM176B;TMEM100;CTSS;TMEM158;IL2RG;CD37;MALL;GLRX;CLEC4A;IKZF1;PSMB8;LAPTM5;TMEM176A;TRAF1;MYCN;IL10RA;ST6GAL1;CXCR4;MAP4K1;IRF8;GALNT3;IL1B;GYPC;TLR8;BTBD3;CMKLR1;CSF2RA;SATB1;ADAM8;PCSK1N;TNFRSF1B;DOCK2;CCND2;PLAUR;PCP4;ADAM17;TNFAIP3;ETV4;RABGAP1L
HALLMARK_KRAS_SIGNALING_DN	0.00767440630548808	0.0174418325124729	0.407017918923954	0.327510878959325	1.39363377441043	191	KRT5;KLK8;KRT15;CALML5;SLC6A14;SOX10;TCL1A;KLK7;TFCP2L1;IFNG;TCF7L1;PDCD1;TGM1;KRT13;LGALS7;CHST2;CD40LG;IFI44L;GPR19;STAG3
HALLMARK_UV_RESPONSE_UP	0.0281680043800462	0.0503000078215111	0.352487857583619	0.317172886701988	1.31831855332854	154	TAP1;IRF1;CCNE1;GAL;CTSV;HLA-F;SOD2;RASGRP1;LYN;CEBPG;CCK;BTG3;ICAM1;ASNS;FEN1;BID;KLHDC3;RFC4;RPN1;E2F5;CHRNA5;COL2A1;GGH;CXCL2;AMD1;BAK1;NPTX2;ALAS1;ARRB2
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.118181818181818	0.175884307211257	0.195789002148949	0.394255055994662	1.30312256859502	42	WNT6;DKK1;SKP2;TCF7;CUL1;WNT5B;NOTCH1;CCND2;ADAM17;PPARD;NCSTN;MYC
HALLMARK_P53_PATHWAY	0.0266013980035453	0.0492618481547135	0.352487857583619	0.305594532910598	1.30037470417061	191	KLK8;KRT17;CDKN2A;LDHB;TAP1;TM4SF1;SOCS1;SERPINB5;TCN2;DDIT4;CD82;STEAP3;CASP1;IFI30;SPHK1;NDRG1;APP;ST14;BAK1;SEC61A1;IRAK1;DEF6;FAS;TPD52L1;SLC3A2;PERP;HSPA4L;ADA;S100A10;S100A4;RHBDF2;FBXW7;PCNA;UPP1;NOTCH1;CCND2
HALLMARK_APICAL_JUNCTION	0.116531165311653	0.175884307211257	0.216542836735348	0.282560048567253	1.2001345746187	190	CDH3;ACTG2;CX3CL1;MPZL2;NRTN;ICAM2;CLDN4;MMP9;LAMB3;ICAM1;ICAM4;CD274;MDK;PFN1;FSCN1;ITGA9;DSC3;MSN;TRAF1;VCAM1;CALB2;MPZL1;RAC2;NFASC;ADAM15;SYK;RSU1;DHX16;LAMC2;EPB41L2;ACTN4;SPEG;ACTB;COL9A1;PTPRC;ITGB4;SIRPA;TIAL1;B4GALT1;MVD
HALLMARK_APICAL_SURFACE	0.203703703703704	0.261158594491928	0.147331213699377	0.355067276970385	1.17458296330717	43	CX3CL1;IL2RB;LYN;MAL;IL2RG;ATP6V0A4;GHRL;RHCG;EFNA5;APP;AKAP7
HALLMARK_APOPTOSIS	0.149253731343284	0.196386488609584	0.181383128498408	0.278766392272336	1.16817881209391	159	CD38;TAP1;IRF1;CD2;SOD2;ISG20;FASLG;BIRC3;BTG3;CD14;CFLAR;CASP1;PRF1;BID;TNF;APP;IL1B;CDC25B;CD69;GNA15;NEFH;FAS;MCL1;CASP4;SATB1;CASP6;IL18;TOP2A;DFFA;TIMP1;LMNA;CCND2;CD44;BAX;PAK1;PLCB2;IL6;IFNGR1;CCNA1;DAP;GSN;TSPO;DAP3
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.225058004640371	0.267926196000442	0.139599673451922	0.314211190430755	1.1535777511772	72	CBS;GLDC;FADS2;NFIL3;S100A11;STARD4;FABP5;FBXO6;CXCL16;PNRC1;DHCR7;PLAUR;LGMN;ACAT2;PLSCR1;ATF5;MVD;ANXA5;HMGCS1;SREBF2;PDK3;FDPS
HALLMARK_GLYCOLYSIS	0.221333333333333	0.267926196000442	0.152144922367565	0.257127583110967	1.10162437697796	197	DSC2;SOX9;ADORA2B;ISG20;CHST6;CENPA;DDIT4;CHST2;PFKP;GLRX;VEGFA;GNE;CXCR4;CLDN3;RRAGD;PYGB;ENO1;NASP;KIF20A;PSMC4;PLOD1;CDK1;STMN1;ELF3;CASP6;PRPS1;SLC25A13;GPR87;KDELR3;MDH2;TPI1;SPAG4;VLDLR;PKP2;COPB2;CD44;UGP2;BPNT1;CHST12;AURKA;CHST4;SAP30;DEPDC1;AKR1A1;GALK2;ME2;B4GALT1
HALLMARK_HYPOXIA	0.224598930481283	0.267926196000442	0.151148761385484	0.2586198720094	1.10048676706939	191	CP;CSRP2;ADORA2B;ISG20;CHST3;NFIL3;PDK1;DDIT4;PLAC8;CHST2;PFKP;PIM1;GLRX;ADM;TES;VEGFA;NDRG1;CXCR4;RRAGD;ENO1;SCARB1;PKP1;GCNT2;PNRC1;CASP6;XPNPEP1;LALBA;TMEM45A;GAPDH;PGM1;EFNA1;S100A4;TGM2;KDELR3;TPI1;VLDLR;NAGK;PLAUR;TNFAIP3;UGP2
HALLMARK_SPERMATOGENESIS	0.360696517412935	0.41941455513132	0.11101149245045	0.253350611020643	1.02536279185426	132	IL12RB2;ART3;KIF2C;RPL39L;TTK;BUB1;RFC4;EZH2;TLE4;GFI1;LPIN1;CDK1;NEFH;OAZ3;NEK2;PCSK1N;HSPA4L;POMC;CCNB2;PSMG1;AURKA;CCNA1;ADAD1;SLC2A5;VDAC3;BRAF;CFTR;NAA11;MLLT10;MTOR;NF2;NCAPH;TOPBP1;LDHC;TSN;CLPB;DBF4
HALLMARK_DNA_REPAIR	0.553571428571429	0.606719367588933	0.086794975677172	0.23357271190786	0.958647440528969	145	TYMS;PDE4B;FEN1;RFC2;HCLS1;PNP;RFC4;SF3A3;SUPT5H;VPS37B;SEC61A1;SSRP1;POLR1C;CLP1;ADA;POLR2D;RPA2;TAF1C;RFC5;PCNA;DGCR8;GTF3C5;POLD1;ERCC3;NELFB;POLR2F;RAD51;ITPA;UPF3B;GTF2B;POLA2;NELFE;RNMT;POLR2C;LIG1;HPRT1;NT5C3A;TAF13;RFC3;SAC3D1;PDE6G;NUDT21;RAD52;POLR2J;POLR2I
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.729977116704805	0.744874608882455	0.0667426134241917	0.254695857450618	0.84942706362787	47	SOD2;MGST1;PFKP;GLRX;LSP1;PRNP;STK25;PRDX4;NDUFS2;FES;MSRA;MPO
HALLMARK_HEME_METABOLISM	0.904761904761905	0.904761904761905	0.0396787203613389	-0.20279542787089	-0.809612986938847	189	HBB;TRIM58;BLVRB;HBD;HAGH;VEZF1;BLVRA;NUDT4;MBOAT2;TRAK2;HEBP1;RAP1GAP;TMEM9B;TSPAN5;ABCB6;ALDH6A1;PIGQ;PGLS;ARL2BP;ABCG2;TAL1;SELENBP1;SLC22A4;TNS1;KLF3;GDE1;DAAM1;FECH;BCAM;HBQ1;GYPA;SYNJ1;BNIP3L
HALLMARK_HEDGEHOG_SIGNALING	0.646319569120287	0.673249551166966	0.0609039347452418	-0.292463092940346	-0.896530374883485	35	GLI1;CELSR1;HEY1;CRMP1;THY1;TLE3;RASA1
HALLMARK_PROTEIN_SECRETION	0.579564489112228	0.616557967140668	0.0628003977812234	-0.257212422101124	-0.932930549417264	94	KRT18;TOM1L1;TSPAN8;SCAMP1;SOD1;GALC;SCRN1;RAB22A;SSPN;ARFIP1;STX16;TSG101;ICA1;CAV2;AP2B1;TPD52;SGMS1;CLN5;SH3GL2
HALLMARK_NOTCH_SIGNALING	0.558181818181818	0.606719367588933	0.0686325631836726	-0.315869966668869	-0.949366248008972	32	CCND1;SKP1;WNT5A;LFNG;ARRB1;HEYL;DLL1
HALLMARK_PEROXISOME	0.381426202321725	0.433438866274687	0.0835990603684159	-0.279565484871939	-1.03244924213429	104	ABCC8;SULT2B1;PEX11A;SEMA3C;CRAT;SLC27A2;DHCR24;ELOVL5;ISOC1;ABCC5;SOD1;LONP2;SERPINA6;CRABP2;HRAS;ALB;ACOX1;RDH11;HMGCL;DIO1;CDK7;SLC25A4;ECI2;CLN8;TTR
HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.131955484896661	0.178318222833326	0.152144922367565	-0.298248315930555	-1.18772308996023	184	COX6C;ACADSB;PDK4;CYB5A;NDUFC2;NDUFA2;ATP6V1G1;GPX4;CPT1A;MRPS30;ETFB;ATP6V1D;ATP6AP1;UQCRQ;TIMM13;HSPA9;ALDH6A1;NDUFB4;NDUFB1;NDUFA7;COX17;UQCRB;COX7C;ETFDH;PDHB;UQCR11;ECI1;COX5A;NDUFA6;ACAA2;SURF1;SLC25A4;COX6A1;RHOT2;GRPEL1;CYC1;PRDX3;COX11;GLUD1;ATP6V1C1;GOT2;MRPL34;NDUFS8;SUCLA2;SLC25A6;CASP7;NDUFS4;NDUFC1
HALLMARK_XENOBIOTIC_METABOLISM	0.125195618153365	0.178187853934778	0.155241966228839	-0.299204706513477	-1.20219355681724	194	ACOX2;ESR1;NQO1;FBP1;UGDH;BLVRB;MAOA;ABCC3;PDK4;FAH;ACSM1;CYB5A;DCXR;IGFBP4;CD36;NINJ1;ELOVL5;KYNU;RAP1GAP;MCCC2;CDO1;HES6;SERPINA6;CSAD;GSTT2;ABHD6;CYP26A1;PTGES3;CROT;ETFDH;MPP2;GNMT;FBLN1;GSS;ACOX1
HALLMARK_COAGULATION	0.119601328903654	0.175884307211257	0.16440575583821	-0.322199879353604	-1.23792456823424	137	ACOX2;PLAT;COMP;MMP11;HTRA1;TIMP3;PRSS23;FBN1;SPARC;HPN;CFD;MMP10;TFPI2;TMPRSS6;ITGA2;CTSK;CRIP2;MMP14;OLR1;F2RL2;MMP2;FGG;THBS1;F12;CTSO;GNG12;FN1
HALLMARK_BILE_ACID_METABOLISM	0.0930232558139535	0.15111886079628	0.188204146308491	-0.340666747107045	-1.26556659200423	112	AR;PEX11G;NUDT12;FDXR;SULT2B1;PEX11A;SLC27A2;ABCA3;DHCR24;LIPE;SLC22A18;PEX16;ISOC1;SOD1;LONP2;SERPINA6;HSD3B1;NEDD4;ABCA5;CROT;GNMT;PFKM;ABCA9;DIO1;AKR1D1;BCAR3;PEX7;PEX19;DIO2;TTR;PEX12;HSD17B6;PECR;ATXN1;AMACR;PXMP2;ABCA6;SCP2;ABCA2;HSD17B4;APOA1;RXRA;EPHX2;NR3C2;ABCD3
HALLMARK_PANCREAS_BETA_CELLS	0.12829525483304	0.178187853934778	0.163180127180689	-0.409924231779607	-1.29287723294794	40	SYT13;ABCC8;SCGN;STXBP1;SRP9;ELP4;PCSK2;SRP14;GCG;NKX2-2
HALLMARK_ANGIOGENESIS	0.0936936936936937	0.15111886079628	0.195789002148949	-0.438119933565257	-1.34838856920662	36	SERPINA5;COL3A1;POSTN;COL5A2;LUM;PDGFA;VCAN;OLR1;FGFR1;FSTL1;MSX1
HALLMARK_TGF_BETA_SIGNALING	0.0912343470483005	0.15111886079628	0.197822021315103	-0.412888641032497	-1.35490118630915	54	RAB31;TGFBR1;CDKN1C;BMPR2;THBS1;PMEPA1;SLC20A1;SMAD3;BCAR3;APC;SMURF1;LTBP2;XIAP;KLF10;NCOR2;SMAD1;SERPINE1;SMAD7;TRIM33;SMAD6;SPTBN1;PPM1A;TJP1;SKIL
HALLMARK_FATTY_ACID_METABOLISM	0.0129397981979865	0.025879596395973	0.380730400722792	-0.377317658445279	-1.46033743021613	152	REEP6;HPGD;UGDH;SLC22A5;FASN;MAOA;CRAT;DHCR24;ACOT2;BLVRA;CD36;BMPR1B;SERINC1;LTC4S;ELOVL5;ENO2;AOC3;MGLL;CIDEA;INMT;CPT1A;ETFDH;SUCLG2;ALDOA;PDHB;ECI1;ACOX1;RDH11;HMGCL;CA4;ACADL;ACAA2;HSDL2;PTPRG;ECI2;ADIPOR2;GLUL;CRYZ;HSPH1;GSTZ1;NTHL1;RDH16;GPD2;ALDH3A2;SUCLA2
HALLMARK_ANDROGEN_RESPONSE	0.0126933333746581	0.025879596395973	0.380730400722792	-0.408886434067799	-1.49225110465199	96	SPDEF;HPGD;CCND1;SORD;SCD;INPP4B;GPD1L;DHCR24;STK39;STEAP4;KRT19;AKAP12;KRT8;BMPR1B;ELOVL5;ABHD2;HOMER2;HERC3;ANKH;PMEPA1;ACSL3;KLK3;TPD52;APPBP2;TSC22D1;ZMIZ1;MAK;PA2G4
